,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2024-09-28,00:03:03.873, 8699.00, 2680.11,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8669.75, 2677.11,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17368.75, 5357.22,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22725.98, 8970.14, 2710.25,    0.00,    0.00,,,,,,,,, 8938.87, 2702.21,    0.00,    0.00,,,,,,,,,17909.01, 5412.46,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23321.47,  35277.77,  10769.68,      0.00,      0.00,  35277.77,  10769.68,  46047.45
2024-09-28,00:03:04.869, 8952.67, 2625.09,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8929.11, 2622.61,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17881.79, 5247.70,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23129.49, 9272.16, 2643.98,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9241.24, 2635.16,    0.00,    0.00,,,,,,,,,18513.40, 5279.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23792.54,  36395.18,  10526.84,      0.00,      0.00,  36395.18,  10526.84,  46922.02
2024-09-28,00:03:05.869, 8788.05, 2673.24,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8762.82, 2667.97,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17550.87, 5341.21,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22892.08, 9093.12, 2684.00,    0.00,    0.00,,,,,,,,, 9065.92, 2676.61,    0.00,    0.00,,,,,,,,,18159.04, 5360.61,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23519.64,  35709.91,  10701.81,      0.00,      0.00,  35709.91,  10701.81,  46411.72
2024-09-28,00:03:06.869, 7937.64, 2464.35,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7916.47, 2462.86,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15854.11, 4927.22,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20781.32, 8215.20, 2474.54,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8190.64, 2465.79,    0.00,    0.00,,,,,,,,,16405.84, 4940.33,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21346.18,  32259.95,   9867.55,      0.00,      0.00,  32259.95,   9867.55,  42127.50
2024-09-28,00:03:07.870, 9162.61, 3098.47,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9136.89, 3093.85,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18299.49, 6192.32,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24491.81, 9354.23, 3082.51,    0.00,    0.00,,,,,,,,, 9328.43, 3074.41,    0.00,    0.00,,,,,,,,,18682.66, 6156.92,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24839.58,  36982.15,  12349.24,      0.00,      0.00,  36982.15,  12349.24,  49331.39
2024-09-28,00:03:08.870, 8427.42, 2885.09,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8405.48, 2882.08,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16832.90, 5767.17,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22600.07, 8593.56, 2877.56,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8569.30, 2870.16,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,17162.86, 5747.71,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22910.58,  33995.76,  11514.88,      0.00,      0.00,  33995.76,  11514.88,  45510.65
2024-09-28,00:03:09.870, 8825.90, 3043.43,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8801.65, 3038.79,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17627.54, 6082.22,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23709.76, 9029.68, 3042.66,    0.00,    0.00,,,,,,,,, 9001.69, 3035.02,    0.00,    0.00,,,,,,,,,18031.37, 6077.68,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24109.04,  35658.91,  12159.89,      0.00,      0.00,  35658.91,  12159.89,  47818.80
2024-09-28,00:03:10.872, 3972.01, 1772.38,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 3929.19, 1755.12,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7901.20, 3527.49,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11428.69, 4262.54, 1710.44,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 4195.88, 1702.18,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 8458.43, 3412.62,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11871.04,  16359.62,   6940.11,      0.00,      0.00,  16359.62,   6940.11,  23299.73
2024-09-28,00:03:11.871, 6353.01, 2476.26,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6331.27, 2471.86,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,12684.28, 4948.12,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17632.40, 6542.64, 2426.61,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6520.00, 2419.99,    0.00,    0.00,,,,,,,,,13062.63, 4846.60,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17909.23,  25746.91,   9794.72,      0.00,      0.00,  25746.91,   9794.72,  35541.63
2024-09-28,00:03:12.874, 9325.02, 3325.26,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9304.94, 3326.85,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18629.96, 6652.11,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25282.08, 9413.13, 3142.24,    0.00,    0.00,,,,,,,,, 9391.08, 3135.66,    0.00,    0.00,,,,,,,,,18804.20, 6277.90,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25082.10,  37434.17,  12930.01,      0.00,      0.00,  37434.17,  12930.01,  50364.18
2024-09-28,00:03:13.871, 8027.79, 2763.46,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8006.27, 2761.27,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16034.06, 5524.73,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21558.79, 8062.74, 2646.18,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8035.51, 2639.19,    0.00,    0.00,,,,,,,,,16098.24, 5285.36,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21383.61,  32132.31,  10810.09,      0.00,      0.00,  32132.31,  10810.09,  42942.40
2024-09-28,00:03:14.872,10242.31, 3548.24,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10216.53, 3544.92,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,20458.84, 7093.16,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,27552.00,10272.20, 3373.98,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10244.14, 3367.09,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,20516.33, 6741.07,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,27257.40,  40975.17,  13834.23,      0.00,      0.00,  40975.17,  13834.23,  54809.41
2024-09-28,00:03:15.871, 6962.84, 2319.48,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6943.94, 2319.36,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,13906.78, 4638.83,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,18545.61, 7206.46, 2405.42,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7184.43, 2398.89,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,14390.89, 4804.31,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,19195.21,  28297.67,   9443.15,      0.00,      0.00,  28297.67,   9443.15,  37740.82
2024-09-28,00:03:16.871, 7551.62, 2274.06,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7534.97, 2275.67,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15086.59, 4549.73,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,19636.32, 8090.61, 2619.94,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8066.51, 2611.79,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,16157.13, 5231.73,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21388.85,  31243.72,   9781.46,      0.00,      0.00,  31243.72,   9781.46,  41025.18
2024-09-28,00:03:17.871, 8210.72, 2395.30,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8192.13, 2394.39,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16402.85, 4789.69,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21192.53, 8840.20, 2787.83,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8815.46, 2781.12,    0.00,    0.00,,,,,,,,,17655.66, 5568.96,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23224.62,  34058.51,  10358.64,      0.00,      0.00,  34058.51,  10358.64,  44417.15
2024-09-28,00:03:18.871, 9427.54, 2769.25,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9407.70, 2768.73,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18835.23, 5537.99,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24373.21,10159.78, 3209.92,    0.00,    0.00,,,,,,,,,10132.90, 3202.74,    0.00,    0.00,,,,,,,,,20292.68, 6412.66,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26705.34,  39127.91,  11950.64,      0.00,      0.00,  39127.91,  11950.64,  51078.56
2024-09-28,00:03:19.871, 9739.71, 2855.64,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9718.62, 2855.51,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,19458.32, 5711.15,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25169.47,10511.22, 3316.18,    0.00,    0.00,,,,,,,,,10482.94, 3308.22,    0.00,    0.00,,,,,,,,,20994.16, 6624.41,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,27618.57,  40452.48,  12335.56,      0.00,      0.00,  40452.48,  12335.56,  52788.05
2024-09-28,00:03:20.871, 8899.81, 2639.76,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8879.58, 2640.91,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17779.39, 5280.67,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23060.05, 9476.89, 2961.28,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9452.03, 2954.90,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,18928.92, 5916.17,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24845.09,  36708.30,  11196.84,      0.00,      0.00,  36708.30,  11196.84,  47905.14
2024-09-28,00:03:21.871, 7457.11, 2263.60,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7441.02, 2264.01,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14898.13, 4527.62,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,19425.74, 7871.45, 2475.53,    0.00,    0.00,,,,,,,,, 7848.93, 2468.75,    0.00,    0.00,,,,,,,,,15720.38, 4944.29,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20664.67,  30618.51,   9471.90,      0.00,      0.00,  30618.51,   9471.90,  40090.41
2024-09-28,00:03:22.872, 6352.76, 1998.06,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6334.50, 1997.48,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,12687.27, 3995.53,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16682.80, 6649.85, 2105.16,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6630.28, 2099.65,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,13280.13, 4204.81,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17484.93,  25967.39,   8200.34,      0.00,      0.00,  25967.40,   8200.34,  34167.73
2024-09-28,00:03:23.872, 9898.73, 3026.35,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9876.39, 3027.47,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,19775.11, 6053.82,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25828.93,10338.00, 3251.18,    0.00,    0.00,,,,,,,,,10308.67, 3242.41,    0.00,    0.00,,,,,,,,,20646.67, 6493.58,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,27140.26,  40421.78,  12547.40,      0.00,      0.00,  40421.78,  12547.40,  52969.18
2024-09-28,00:03:24.872, 8518.92, 2607.68,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8497.24, 2607.72,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17016.16, 5215.40,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22231.56, 8920.85, 2825.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8895.14, 2817.91,    0.00,    0.00,,,,,,,,,17815.98, 5643.57,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23459.55,  34832.14,  10858.97,      0.00,      0.00,  34832.14,  10858.97,  45691.11
2024-09-28,00:03:25.875, 9518.03, 2962.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9496.68, 2962.46,    0.00,    0.00,,,,,,,,,19014.71, 5924.46,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24939.17, 9973.06, 3221.49,    0.00,    0.00,,,,,,,,, 9950.40, 3215.84,    0.00,    0.00,,,,,,,,,19923.46, 6437.34,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26360.80,  38938.17,  12361.80,      0.00,      0.00,  38938.17,  12361.80,  51299.96
2024-09-28,00:03:26.876, 6117.36, 2008.93,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6098.80, 2008.54,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,12216.16, 4017.47,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16233.62, 6388.65, 2128.60,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6370.04, 2122.64,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,12758.69, 4251.24,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17009.93,  24974.84,   8268.71,      0.00,      0.00,  24974.85,   8268.71,  33243.55
2024-09-28,00:03:27.876, 9834.68, 3067.97,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9811.85, 3069.97,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,19646.54, 6137.94,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25784.47,10154.99, 3203.06,    0.00,    0.00,,,,,,,,,10129.56, 3197.75,    0.00,    0.00,,,,,,,,,20284.55, 6400.81,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26685.36,  39931.09,  12538.75,      0.00,      0.00,  39931.09,  12538.75,  52469.84
2024-09-28,00:03:28.875, 6783.39, 2107.60,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6767.85, 2110.43,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,13551.24, 4218.02,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17769.27, 6813.32, 1997.87,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6789.31, 1991.00,    0.00,    0.00,,,,,,,,,13602.63, 3988.88,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17591.51,  27153.87,   8206.90,      0.00,      0.00,  27153.87,   8206.90,  35360.77
2024-09-28,00:03:29.874, 8115.77, 2430.94,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8094.85, 2431.44,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16210.63, 4862.38,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21073.01, 8110.46, 2312.19,    0.00,    0.00,,,,,,,,, 8088.11, 2305.82,    0.00,    0.00,,,,,,,,,16198.57, 4618.01,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20816.57,  32409.20,   9480.39,      0.00,      0.00,  32409.20,   9480.39,  41889.58
2024-09-28,00:03:30.874, 6753.46, 2084.03,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6736.36, 2084.43,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,13489.83, 4168.46,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17658.28, 6764.11, 1995.03,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6743.50, 1988.86,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,13507.61, 3983.89,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17491.50,  26997.43,   8152.35,      0.00,      0.00,  26997.43,   8152.35,  35149.78
2024-09-28,00:03:31.874, 7284.71, 2268.42,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7267.97, 2269.87,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14552.68, 4538.29,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,19090.97, 7250.66, 2134.10,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7228.54, 2129.64,    0.00,    0.00,,,,,,,,,14479.20, 4263.74,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,18742.93,  29031.88,   8802.02,      0.00,      0.00,  29031.88,   8802.02,  37833.90
2024-09-28,00:03:32.875, 9738.95, 3003.26,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9718.10, 3004.51,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,19457.05, 6007.77,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25464.82, 9502.33, 2736.83,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9477.41, 2730.68,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,18979.74, 5467.51,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24447.24,  38436.79,  11475.27,      0.00,      0.00,  38436.80,  11475.27,  49912.07
2024-09-28,00:03:33.875, 8369.48, 2641.09,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8349.00, 2640.82,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16718.48, 5281.92,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22000.40, 8116.22, 2395.11,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8093.87, 2389.99,    0.00,    0.00,,,,,,,,,16210.10, 4785.10,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20995.19,  32928.58,  10067.01,      0.00,      0.00,  32928.58,  10067.01,  42995.59
2024-09-28,00:03:34.876, 9007.54, 3159.48,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8972.90, 3162.91,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17980.44, 6322.39,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24302.83, 8753.44, 2908.23,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8706.93, 2899.46,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,17460.36, 5807.69,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23268.05,  35440.80,  12130.08,      0.00,      0.00,  35440.80,  12130.08,  47570.89
2024-09-28,00:03:35.876, 5167.73, 3021.21,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5017.06, 2890.84,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10184.79, 5912.05,    0.00,    0.00,    1.02,    1.02,    0.00,    0.00,16096.84, 4152.18, 2672.82,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 3964.82, 2646.64,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 8117.00, 5319.46,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,13436.45,  18301.79,  11231.51,      0.00,      0.00,  18301.79,  11231.51,  29533.29
2024-09-28,00:03:36.875, 4723.68, 4824.88,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 4383.21, 4756.45,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9106.89, 9581.33,    0.00,    0.00,    1.04,    1.05,    0.00,    0.00,18688.22, 4645.18, 4407.86,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00, 4278.59, 4367.31,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 8923.77, 8775.17,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17698.94,  18030.66,  18356.50,      0.00,      0.00,  18030.66,  18356.50,  36387.16
2024-09-28,00:03:37.875, 3943.52,  787.10,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 3910.70,  786.58,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7854.22, 1573.68,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 9427.89, 3885.35,  945.28,    0.00,    0.00,,,,,,,,, 3842.76,  930.93,    0.00,    0.00,,,,,,,,, 7728.11, 1876.20,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 9604.32,  15582.33,   3449.88,      0.00,      0.00,  15582.33,   3449.88,  19032.21
2024-09-28,00:03:38.875,  998.32,  705.20,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  974.61,  701.61,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 1972.93, 1406.81,    0.00,    0.00,    1.03,    1.03,    0.00,    0.00, 3379.74, 1049.56,  919.97,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 1012.42,  905.02,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 2061.98, 1824.99,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 3886.97,   4034.91,   3231.80,      0.00,      0.00,   4034.91,   3231.80,   7266.71
2024-09-28,00:03:39.875, 5837.16, 2460.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5759.54, 2479.03,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,11596.70, 4939.69,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00,16536.39, 6508.83, 2658.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00, 6416.03, 2642.55,    0.00,    0.00,,,,,,,,,12924.86, 5300.55,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,18225.41,  24521.56,  10240.24,      0.00,      0.00,  24521.56,  10240.24,  34761.80
2024-09-28,00:03:40.877, 8959.39, 2694.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8925.72, 2694.89,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17885.11, 5389.55,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23274.66, 9338.64, 2723.89,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9296.51, 2716.53,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,18635.15, 5440.42,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24075.57,  36520.25,  10829.97,      0.00,      0.00,  36520.25,  10829.97,  47350.23
2024-09-28,00:03:41.877, 9203.91, 2700.77,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9181.99, 2700.50,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18385.90, 5401.27,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23787.17, 9573.19, 2694.17,    0.00,    0.00,,,,,,,,, 9545.06, 2687.97,    0.00,    0.00,,,,,,,,,19118.25, 5382.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24500.39,  37504.15,  10783.41,      0.00,      0.00,  37504.15,  10783.41,  48287.56
2024-09-28,00:03:42.876, 7035.34, 2313.50,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7008.29, 2312.23,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14043.63, 4625.73,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,18669.36, 7238.11, 2294.31,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7202.63, 2283.60,    0.00,    0.00,,,,,,,,,14440.74, 4577.91,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,19018.64,  28484.37,   9203.64,      0.00,      0.00,  28484.37,   9203.64,  37688.01
2024-09-28,00:03:43.878,10846.75, 3226.25,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10816.35, 3225.54,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,21663.11, 6451.78,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,28114.89,11165.85, 3243.05,    0.00,    0.00,,,,,,,,,11137.56, 3236.29,    0.00,    0.00,,,,,,,,,22303.41, 6479.34,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,28782.75,  43966.52,  12931.12,      0.00,      0.00,  43966.52,  12931.12,  56897.64
