,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2024-09-29,00:27:59.869,   40.81,   15.85,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   39.42,   15.77,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   80.23,   31.62,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  111.85,   21.85,   19.78,    0.00,    0.00,    0.00,    0.00,  321.71,  507.98,    0.00,    0.00,  320.95,  507.64,   18.56,   18.02,    0.00,    0.00,    0.00,    0.00,  321.19,  508.26,    0.00,    0.00,  321.42,  507.74,   40.41,   37.81, 1285.27, 2031.61,    0.99,    0.98,    0.00,    0.00,   78.22,    120.64,     69.42,   1285.27,   2031.61,   1405.91,   2101.04,   3506.95
2024-09-29,00:28:00.869,   38.55,   14.76,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   37.16,   14.60,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   75.70,   29.37,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  105.07,   15.25,   11.37,    0.00,    0.00,    0.00,    0.00,  330.74,  501.94,    0.00,    0.00,  330.14,  501.76,   13.52,    9.96,    0.00,    0.00,    0.00,    0.00,  330.27,  502.21,    0.00,    0.00,  330.47,  501.75,   28.77,   21.33, 1321.61, 2007.67,    0.98,    0.98,    0.00,    0.00,   50.10,    104.47,     50.70,   1321.61,   2007.67,   1426.09,   2058.37,   3484.45
2024-09-29,00:28:01.870,   81.42,   44.88,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   77.77,   43.85,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  159.19,   88.73,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  247.93,   47.18,   40.91,    0.00,    0.00,    0.00,    0.00,  320.17,  501.11,    0.00,    0.00,  319.34,  501.06,   44.24,   39.23,    0.00,    0.00,    0.00,    0.00,  319.71,  501.37,    0.00,    0.00,  319.96,  501.05,   91.42,   80.14, 1279.18, 2004.59,    0.99,    0.99,    0.00,    0.00,  171.55,    250.61,    168.87,   1279.18,   2004.59,   1529.79,   2173.46,   3703.25
2024-09-29,00:28:02.871,   52.64,   26.58,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   51.02,   26.44,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  103.65,   53.02,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  156.68,   20.86,   14.21,    0.00,    0.00,    0.00,    0.00,  309.90,  478.34,    0.00,    0.00,  309.27,  478.17,   18.85,   12.60,    0.00,    0.00,    0.00,    0.00,  309.37,  478.37,    0.00,    0.00,  309.44,  478.04,   39.71,   26.81, 1237.97, 1912.91,    0.99,    0.98,    0.00,    0.00,   66.53,    143.36,     79.84,   1237.98,   1912.91,   1381.34,   1992.75,   3374.09
2024-09-29,00:28:03.872,   41.08,   16.32,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   39.76,   15.86,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   80.83,   32.18,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  113.01,   15.32,    9.73,    0.00,    0.00,    0.00,    0.00,  314.52,  466.06,    0.00,    0.00,  313.86,  465.86,   13.79,    8.45,    0.00,    0.00,    0.00,    0.00,  314.07,  466.02,    0.00,    0.00,  314.10,  466.01,   29.10,   18.19, 1256.55, 1863.95,    0.98,    0.97,    0.00,    0.00,   47.29,    109.94,     50.36,   1256.55,   1863.95,   1366.49,   1914.32,   3280.81
2024-09-29,00:28:04.871,   43.35,   17.91,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   42.05,   17.62,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   85.41,   35.54,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  120.94,   25.76,   23.52,    0.00,    0.00,    0.00,    0.00,  328.35,  455.19,    0.00,    0.00,  327.70,  454.75,   22.68,   21.69,    0.00,    0.00,    0.00,    0.00,  328.08,  455.12,    0.00,    0.00,  327.84,  454.73,   48.44,   45.22, 1311.97, 1819.79,    0.99,    0.98,    0.00,    0.00,   93.65,    133.84,     80.75,   1311.97,   1819.79,   1445.81,   1900.54,   3346.35
2024-09-29,00:28:05.913,   46.67,   15.81,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   45.10,   15.56,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   91.77,   31.37,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  123.14,   22.67,    9.39,    0.00,    0.00,    0.00,    0.00,  468.69,  330.72,    0.00,    0.00,  469.31,  331.15,   21.08,    8.56,    0.00,    0.00,    0.00,    0.00,  471.04,  331.70,    0.00,    0.00,  470.92,  331.49,   43.75,   17.96, 1879.95, 1325.05,    0.99,    0.99,    0.00,    0.00,   61.70,    135.52,     49.33,   1879.95,   1325.05,   2015.47,   1374.38,   3389.85
2024-09-29,00:28:06.918,   47.97,   14.26,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   46.37,   14.34,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   94.34,   28.60,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  122.94,   26.31,    7.85,    0.00,    0.00,    0.00,    0.00,  560.05,  264.50,    0.00,    0.00,  560.04,  264.32,   24.99,    7.30,    0.00,    0.00,    0.00,    0.00,  559.68,  263.97,    0.00,    0.00,  558.82,  263.44,   51.31,   15.15, 2238.59, 1056.24,    0.99,    0.98,    0.00,    0.00,   66.46,    145.65,     43.75,   2238.59,   1056.24,   2384.24,   1099.99,   3484.23
2024-09-29,00:28:07.912,   55.62,   18.38,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   53.99,   18.39,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  109.61,   36.77,    0.00,    0.00,    0.99,    1.00,    0.00,    0.00,  146.38,   29.13,    9.82,    0.00,    0.00,    0.00,    0.00,  686.81,  300.08,    0.00,    0.00,  686.34,  299.77,   27.66,    9.04,    0.00,    0.00,    0.00,    0.00,  687.24,  300.09,    0.00,    0.00,  686.43,  300.13,   56.80,   18.86, 2746.82, 1200.06,    0.98,    0.99,    0.00,    0.00,   75.66,    166.40,     55.63,   2746.82,   1200.06,   2913.23,   1255.70,   4168.93
2024-09-29,00:28:08.926,   63.84,   20.31,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   62.60,   20.90,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  126.44,   41.21,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  167.65,   29.44,   10.67,    0.00,    0.00,    0.00,    0.00,  734.74,  414.05,    0.00,    0.00,  735.32,  414.63,   27.95,    9.71,    0.00,    0.00,    0.00,    0.00,  734.19,  414.84,    0.00,    0.00,  734.83,  416.86,   57.39,   20.38, 2939.07, 1660.38,    1.00,    0.99,    0.00,    0.00,   77.77,    183.83,     61.59,   2939.08,   1660.38,   3122.91,   1721.97,   4844.88
2024-09-29,00:28:09.889,  175.09,  107.10,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  172.06,  106.19,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  347.15,  213.29,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  560.44,   71.48,   88.56,    0.00,    0.00,    0.00,    0.00,  678.93,  476.04,    0.00,    0.00,  678.08,  475.91,   59.89,   80.73,    0.00,    0.00,    0.00,    0.00,  676.35,  475.54,    0.00,    0.00,  673.35,  474.59,  131.37,  169.29, 2706.72, 1902.08,    1.00,    0.99,    0.00,    0.00,  300.66,    478.52,    382.58,   2706.72,   1902.08,   3185.23,   2284.67,   5469.90
2024-09-29,00:28:10.884,  103.06,   78.86,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  100.85,   77.56,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  203.91,  156.42,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  360.33,   30.85,   39.48,    0.00,    0.00,    0.00,    0.00,  453.54,  258.88,    0.00,    0.00,  453.34,  258.74,   25.06,   34.90,    0.00,    0.00,    0.00,    0.00,  452.84,  258.27,    0.00,    0.00,  452.61,  257.98,   55.90,   74.38, 1812.33, 1033.87,    0.99,    0.98,    0.00,    0.00,  130.28,    259.81,    230.80,   1812.33,   1033.87,   2072.14,   1264.67,   3336.81
2024-09-29,00:28:11.884,   46.56,   29.65,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   45.20,   29.03,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   91.76,   58.68,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  150.44,   33.58,   30.04,    0.00,    0.00,    0.00,    0.00,  478.13,  276.93,    0.00,    0.00,  478.31,  277.27,   28.97,   27.58,    0.00,    0.00,    0.00,    0.00,  478.37,  277.34,    0.00,    0.00,  478.30,  277.19,   62.55,   57.62, 1913.12, 1108.73,    0.99,    0.99,    0.00,    0.00,  120.17,    154.31,    116.29,   1913.12,   1108.73,   2067.43,   1225.03,   3292.45
2024-09-29,00:28:12.884,   38.78,   24.22,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   37.52,   23.71,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   76.30,   47.93,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  124.23,   21.07,   15.49,    0.00,    0.00,    0.00,    0.00,  491.73,  244.38,    0.00,    0.00,  491.71,  244.39,   18.73,   13.85,    0.00,    0.00,    0.00,    0.00,  491.65,  244.33,    0.00,    0.00,  491.67,  244.37,   39.80,   29.34, 1966.77,  977.46,    0.98,    0.98,    0.00,    0.00,   69.14,    116.10,     77.27,   1966.77,    977.46,   2082.88,   1054.73,   3137.61
2024-09-29,00:28:13.884,   41.81,   28.81,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   39.79,   27.50,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   81.60,   56.31,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  137.91,   27.65,   16.63,    0.00,    0.00,    0.00,    0.00,  366.52,  531.98,    0.00,    0.00,  367.00,  532.20,   24.69,   14.01,    0.00,    0.00,    0.00,    0.00,  366.71,  532.37,    0.00,    0.00,  366.88,  532.20,   52.34,   30.65, 1467.11, 2128.75,    1.00,    0.99,    0.00,    0.00,   82.98,    133.94,     86.95,   1467.11,   2128.75,   1601.05,   2215.70,   3816.76
2024-09-29,00:28:14.885,   47.55,   32.78,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   44.65,   30.93,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   92.20,   63.71,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  155.91,   29.20,   23.70,    0.00,    0.00,    0.00,    0.00,  327.19,  601.79,    0.00,    0.00,  326.87,  601.34,   25.76,   21.18,    0.00,    0.00,    0.00,    0.00,  326.67,  601.28,    0.00,    0.00,  327.54,  601.99,   54.96,   44.87, 1308.27, 2406.40,    0.99,    0.99,    0.00,    0.00,   99.84,    147.16,    108.58,   1308.27,   2406.40,   1455.43,   2514.98,   3970.42
2024-09-29,00:28:15.886,   63.56,   41.92,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   61.18,   40.54,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  124.74,   82.46,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  207.20,   28.26,   18.26,    0.00,    0.00,    0.00,    0.00,  321.89,  548.41,    0.00,    0.00,  321.97,  548.68,   25.20,   15.70,    0.00,    0.00,    0.00,    0.00,  321.75,  548.45,    0.00,    0.00,  322.21,  548.54,   53.46,   33.95, 1287.82, 2194.09,    0.99,    0.99,    0.00,    0.00,   87.41,    178.20,    116.41,   1287.82,   2194.09,   1466.02,   2310.50,   3776.52
2024-09-29,00:28:16.888,   71.72,   45.60,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   67.70,   43.58,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  139.42,   89.18,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  228.60,   32.45,   19.13,    0.00,    0.00,    0.00,    0.00,  335.34,  580.74,    0.00,    0.00,  335.12,  580.68,   29.65,   16.79,    0.00,    0.00,    0.00,    0.00,  335.32,  580.87,    0.00,    0.00,  335.74,  581.21,   62.10,   35.93, 1341.52, 2323.50,    0.99,    0.99,    0.00,    0.00,   98.03,    201.52,    125.11,   1341.53,   2323.50,   1543.05,   2448.61,   3991.66
2024-09-29,00:28:17.888,   36.04,   21.49,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   34.64,   20.86,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   70.68,   42.36,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  113.04,   19.20,   14.07,    0.00,    0.00,    0.00,    0.00,  339.02,  577.69,    0.00,    0.00,  338.66,  577.30,   17.05,   12.07,    0.00,    0.00,    0.00,    0.00,  338.44,  577.39,    0.00,    0.00,  338.71,  577.40,   36.25,   26.15, 1354.82, 2309.78,    0.99,    0.99,    0.00,    0.00,   62.40,    106.93,     68.50,   1354.82,   2309.78,   1461.75,   2378.28,   3840.03
2024-09-29,00:28:18.886,   59.36,   37.83,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   55.33,   36.26,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  114.69,   74.09,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  188.79,   31.38,   16.27,    0.00,    0.00,    0.00,    0.00,  360.01,  610.19,    0.00,    0.00,  359.74,  610.09,   28.83,   14.31,    0.00,    0.00,    0.00,    0.00,  359.62,  609.82,    0.00,    0.00,  359.99,  609.96,   60.21,   30.58, 1439.36, 2440.06,    0.99,    0.99,    0.00,    0.00,   90.80,    174.91,    104.68,   1439.37,   2440.06,   1614.28,   2544.74,   4159.01
2024-09-29,00:28:19.886,   54.67,   28.70,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   52.38,   27.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  107.05,   56.36,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  163.41,   28.62,   17.96,    0.00,    0.00,    0.00,    0.00,  333.26,  581.10,    0.00,    0.00,  332.95,  580.83,   26.12,   15.70,    0.00,    0.00,    0.00,    0.00,  332.81,  580.81,    0.00,    0.00,  333.31,  581.04,   54.74,   33.66, 1332.33, 2323.78,    0.99,    0.99,    0.00,    0.00,   88.40,    161.78,     90.02,   1332.33,   2323.78,   1494.11,   2413.80,   3907.91
2024-09-29,00:28:20.886,   49.36,   28.72,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   46.89,   27.92,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   96.24,   56.64,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  152.89,   30.30,   22.06,    0.00,    0.00,    0.00,    0.00,  352.74,  597.50,    0.00,    0.00,  352.44,  597.23,   27.29,   20.03,    0.00,    0.00,    0.00,    0.00,  352.35,  597.27,    0.00,    0.00,  352.78,  597.41,   57.58,   42.09, 1410.32, 2389.42,    0.99,    0.99,    0.00,    0.00,   99.67,    153.83,     98.73,   1410.32,   2389.42,   1564.15,   2488.15,   4052.30
2024-09-29,00:28:21.886,   43.85,   24.54,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   42.43,   23.97,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   86.29,   48.51,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  134.80,   35.12,   24.61,    0.00,    0.00,    0.00,    0.00,  342.10,  578.94,    0.00,    0.00,  342.01,  579.11,   32.94,   22.68,    0.00,    0.00,    0.00,    0.00,  341.97,  579.23,    0.00,    0.00,  342.21,  579.22,   68.06,   47.28, 1368.29, 2316.50,    1.00,    0.99,    0.00,    0.00,  115.34,    154.34,     95.79,   1368.30,   2316.50,   1522.64,   2412.29,   3934.93
2024-09-29,00:28:22.886,   48.89,   32.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   45.90,   31.60,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   94.79,   64.27,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  159.06,   27.11,   16.91,    0.00,    0.00,    0.00,    0.00,  337.58,  583.05,    0.00,    0.00,  337.20,  582.82,   24.62,   14.72,    0.00,    0.00,    0.00,    0.00,  337.18,  582.61,    0.00,    0.00,  337.54,  582.93,   51.73,   31.63, 1349.49, 2331.40,    0.99,    0.99,    0.00,    0.00,   83.36,    146.52,     95.89,   1349.50,   2331.40,   1496.02,   2427.29,   3923.31
2024-09-29,00:28:23.890,   44.72,   24.65,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   43.34,   24.37,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   88.07,   49.02,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  137.09,   24.06,   17.30,    0.00,    0.00,    0.00,    0.00,  324.62,  549.50,    0.00,    0.00,  324.43,  549.37,   21.78,   15.21,    0.00,    0.00,    0.00,    0.00,  324.60,  549.89,    0.00,    0.00,  324.90,  550.07,   45.84,   32.51, 1298.56, 2198.82,    0.99,    0.99,    0.00,    0.00,   78.35,    133.90,     81.53,   1298.56,   2198.82,   1432.46,   2280.35,   3712.81
2024-09-29,00:28:24.887,   50.24,   29.53,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   46.94,   28.42,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   97.18,   57.94,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  155.12,   27.23,   15.60,    0.00,    0.00,    0.00,    0.00,  352.87,  585.46,    0.00,    0.00,  352.29,  584.96,   26.00,   14.72,    0.00,    0.00,    0.00,    0.00,  352.17,  584.70,    0.00,    0.00,  352.34,  584.68,   53.23,   30.32, 1409.68, 2339.79,    0.99,    0.99,    0.00,    0.00,   83.55,    150.41,     88.27,   1409.68,   2339.79,   1560.09,   2428.06,   3988.15
2024-09-29,00:28:25.895,   40.38,   17.85,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   39.20,   18.06,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   79.58,   35.91,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  115.49,   20.06,   10.56,    0.00,    0.00,    0.00,    0.00,  358.96,  549.14,    0.00,    0.00,  358.63,  549.13,   18.81,    9.54,    0.00,    0.00,    0.00,    0.00,  358.76,  549.28,    0.00,    0.00,  358.86,  549.51,   38.87,   20.10, 1435.20, 2197.05,    0.99,    0.98,    0.00,    0.00,   58.96,    118.45,     56.00,   1435.20,   2197.05,   1553.65,   2253.05,   3806.70
2024-09-29,00:28:26.892,   48.90,   19.33,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   46.29,   18.23,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   95.20,   37.56,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  132.76,   24.51,   11.84,    0.00,    0.00,    0.00,    0.00,  390.35,  578.95,    0.00,    0.00,  390.19,  578.79,   23.08,   10.79,    0.00,    0.00,    0.00,    0.00,  390.32,  578.65,    0.00,    0.00,  389.87,  578.30,   47.59,   22.62, 1560.73, 2314.69,    0.99,    0.98,    0.00,    0.00,   70.21,    142.78,     60.18,   1560.73,   2314.69,   1703.52,   2374.87,   4078.39
2024-09-29,00:28:27.892,   45.51,   30.30,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   42.79,   29.90,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   88.30,   60.20,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  148.50,   19.07,   10.28,    0.00,    0.00,    0.00,    0.00,  426.32,  495.07,    0.00,    0.00,  426.08,  494.75,   17.90,    9.35,    0.00,    0.00,    0.00,    0.00,  426.28,  494.99,    0.00,    0.00,  426.69,  495.28,   36.97,   19.63, 1705.37, 1980.08,    0.98,    0.98,    0.00,    0.00,   56.60,    125.27,     79.83,   1705.37,   1980.08,   1830.64,   2059.91,   3890.55
2024-09-29,00:28:28.892,   40.37,   15.14,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   38.51,   14.89,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   78.88,   30.03,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  108.90,   21.41,   11.12,    0.00,    0.00,    0.00,    0.00,  425.51,  430.27,    0.00,    0.00,  425.50,  430.42,   19.91,   10.06,    0.00,    0.00,    0.00,    0.00,  425.49,  430.33,    0.00,    0.00,  425.78,  430.50,   41.32,   21.18, 1702.27, 1721.52,    0.98,    0.98,    0.00,    0.00,   62.50,    120.20,     51.21,   1702.27,   1721.52,   1822.47,   1772.73,   3595.20
2024-09-29,00:28:29.893,   40.79,   14.81,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   39.18,   14.75,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   79.97,   29.56,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  109.54,   29.73,   27.56,    0.00,    0.00,    0.00,    0.00,  417.98,  428.60,    0.00,    0.00,  417.58,  428.38,   27.00,   25.94,    0.00,    0.00,    0.00,    0.00,  417.70,  428.49,    0.00,    0.00,  417.88,  428.65,   56.74,   53.50, 1671.14, 1714.12,    0.99,    0.99,    0.00,    0.00,  110.24,    136.71,     83.06,   1671.14,   1714.12,   1807.85,   1797.19,   3605.03
2024-09-29,00:28:30.892,   58.53,   26.12,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   56.12,   25.67,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  114.65,   51.79,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  166.44,   30.51,   14.84,    0.00,    0.00,    0.00,    0.00,  450.16,  470.92,    0.00,    0.00,  449.77,  470.73,   29.09,   13.77,    0.00,    0.00,    0.00,    0.00,  449.94,  470.71,    0.00,    0.00,  450.16,  470.85,   59.60,   28.62, 1800.02, 1883.22,    0.99,    0.99,    0.00,    0.00,   88.22,    174.25,     80.41,   1800.02,   1883.22,   1974.27,   1963.63,   3937.89
2024-09-29,00:28:31.892,   50.26,   29.03,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   47.41,   28.70,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   97.67,   57.73,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  155.40,   33.25,   23.17,    0.00,    0.00,    0.00,    0.00,  436.20,  441.70,    0.00,    0.00,  436.03,  441.62,   31.65,   22.01,    0.00,    0.00,    0.00,    0.00,  435.98,  441.65,    0.00,    0.00,  436.18,  441.71,   64.90,   45.18, 1744.39, 1766.68,    0.99,    0.99,    0.00,    0.00,  110.08,    162.57,    102.91,   1744.39,   1766.68,   1906.96,   1869.59,   3776.55
2024-09-29,00:28:32.893,   46.22,   15.78,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   44.69,   15.74,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   90.91,   31.52,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  122.43,   23.28,   13.51,    0.00,    0.00,    0.00,    0.00,  440.81,  462.21,    0.00,    0.00,  440.56,  462.12,   21.89,   12.48,    0.00,    0.00,    0.00,    0.00,  440.62,  462.08,    0.00,    0.00,  440.83,  462.24,   45.17,   25.99, 1762.82, 1848.66,    0.99,    0.99,    0.00,    0.00,   71.16,    136.09,     57.51,   1762.82,   1848.66,   1898.91,   1906.17,   3805.07
2024-09-29,00:28:33.893,  109.97,   20.26,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  107.95,   20.17,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  217.92,   40.43,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  258.35,   33.37,   29.05,    0.00,    0.00,    0.00,    0.00,  489.86,  474.88,    0.00,    0.00,  489.44,  474.66,   30.49,   27.68,    0.00,    0.00,    0.00,    0.00,  489.54,  474.73,    0.00,    0.00,  489.80,  474.91,   63.86,   56.73, 1958.63, 1899.18,    0.99,    0.99,    0.00,    0.00,  120.59,    281.78,     97.16,   1958.63,   1899.18,   2240.42,   1996.34,   4236.76
2024-09-29,00:28:34.892,   35.55,   14.30,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   34.29,   14.25,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   69.84,   28.55,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,   98.39,   19.88,   11.23,    0.00,    0.00,    0.00,    0.00,  431.06,  436.00,    0.00,    0.00,  430.75,  436.04,   18.64,   10.26,    0.00,    0.00,    0.00,    0.00,  430.90,  435.98,    0.00,    0.00,  431.18,  436.10,   38.52,   21.48, 1723.88, 1744.12,    0.98,    0.98,    0.00,    0.00,   60.00,    108.36,     50.03,   1723.88,   1744.12,   1832.24,   1794.15,   3626.39
